,siret
63026843,79804622300029
31261492,42102596600027
18950646,38437495500027
70230955,84372798300010
29196606,41421155700015
73567600,90082047300016
61793618,79046919100015
70642289,84863141200022
68288549,82955615800014
7885288,32841466900015
57656767,59106415900013
24510246,40102920200017
72520993,88886039200016
67025480,82107946400011
22588562,39467868400017
51519603,51054260800011
56207435,53429575300014
42907812,46640758200017
18530773,38346062300416
58682530,75027038100015
61712890,79011099300017
11311416,34051822400019
18495501,38338058100017
9338171,33286246500017
906387,21360151100032
65726379,81293098000014
46879380,49055559600017
60366611,77949220600015
4766846,31678894200019
44177550,48048951700015
48168485,49445133900019
45672704,48495072000017
57716195,60164484200028
51084158,50874838100029
16394985,37851436800026
64733109,80813176700010
13812123,34917720400014
48611244,49784182500035
22308734,39404096800023
50331616,50368208000026
61048768,78465952600015
44583634,48167466100022
5246968,31883384500023
53710875,52152921400012
33339150,42809469200020
51134351,50896236200010
24064504,40000878500018
72947312,89284617100015
66527739,81862959400016
67993493,82795139300012
25222236,40265637500027
36985724,43874592900010
70863216,85027724500013
17232390,38046138400022
73221549,89691010600021
73333962,89846491200010
62678295,79453887600010
46978553,49085908900016
3683163,31168086200019
43054472,47772904000014
41056622,44989519200028
26132414,40477156000012
4086394,31364951900029
67224952,82204879900016
7615908,32753607400013
23207306,39810396000017
18242391,38282410000038
2946749,30729924800186
46544589,48953570800015
30763406,41987590100011
10482226,33825308117200
15047934,35234804900011
21869957,39305327700025
38225558,44148507500028
49592754,50089348200017
20538892,38997420500020
42510714,45325095300016
52072165,51282113300018
65877183,81362481400048
44916208,48267094000014
2002462,30136711600011
72839876,89186612100017
10695801,33881701800017
2341429,30354555200018
26986846,40892808300018
40194276,44791954900017
68559444,83109115200015
65778624,81316490200013
66031662,81435507900025
18925963,38432168300029
2264517,30311130600021
29991728,41807869700012
59006183,75173270200020
26386318,40544201300018
20580674,39007085200012
73109923,89439792600011
62681731,79455474100015
879625,21320462100097
42368241,45290824700011
683762,20004604300010
73326313,89838635400010
23794360,39940101700013
2822898,30649655500013
8265258,32958996400017
12048417,34256837500030
21871336,39305637900018
30373968,41896480500075
7026358,32552038500452
1778412,29570179100010
3932292,31285269200028
31661694,42190540700019
45122106,48330110700015
19779045,38825921000010
64864226,80875527600017
69826228,84096619600023
51277974,50956206200026
56747090,53857575400014
46155048,48835049700019
70041823,84242662900015
53678651,52139361100038
18517615,38343277000022
59669430,77557491600042
18085176,38246476600023
68865590,83291737100011
52252351,51355592000018
71593535,87887809900018
52547283,51475612100018
5945962,32163428900011
45614729,48478096000015
42362924,45289580800023
7176894,32605223000017
58563973,74581252900014
59398863,75348864200012
35793687,43400360400015
24939937,40201349400032
37585115,44008634600010
48784599,49839136600024
65977525,81409691300011
18306129,38296723000014
64628722,80761706300019
6723777,32446503800010
30724828,41978696700010
11482522,34100645000017
31849307,42233378100025
44153428,48042368000010
70854854,85021363800024
4500108,31554459300033
52820126,51782683000021
66393514,81797692100012
5772105,32097050200011
3262592,30949836800013
40784597,44927015600044
44957591,48279870900010
24658247,40137249500028
52057836,51276268300021
54803969,52814974300015
73567231,90081644800014
50926346,50807793000065
26432762,40754962500074
18060736,38240825000019
73635132,90151030500013
57946704,64281365300028
2578704,30507088000011
32739934,42434840700026
61577424,78949145300013
749115,21100431200032
57449397,56211266400247
45092099,48320818700011
68098583,82849929300011
64511021,80512726300012
31491550,42152538700021
65611295,81241390400044
34477693,43092630300016
55939268,53312989600023
54340181,52418904000032
74352359,99999046800095
71049698,85171188700014
74131396,95042835900034
9678184,33388483100012
9281900,33269138500014
40306351,44817878000012
71113812,85219770600017
11431728,34085899200019
63326609,79943865000019
56888297,53920339800026
70011153,84221242500016
5878088,32137773100013
58949725,75147518700033
65984396,81412894800019
322440,6672392500013
25371508,40299295200018
32998631,42495135800011
4983255,31774186600022
57172907,54210765112396
36159496,43481285500014
18648252,38371474800019
25166820,40253018200052
12149545,34283741601795
49473982,50052830200010
64095098,80313061600011
74069780,94604821200017
9394723,33303543400013
73614325,90129875200014
2501513,30460252700174
44797974,48231014100023
39166005,44361561200035
24291385,40052656200014
54065281,52303366000011
27611090,41041402300086
53881775,52224641200038
15147914,35259975700015
70264460,84395442100015
32490937,42377500600160
45013907,48297284100019
44402769,48113708100024
65615468,81243261500019
3663919,31157928800011
19995232,38875006900014
14289091,35040585800019
68877554,83298863800017
49813358,50160726100010
60316393,77911337200014
69895623,84142288400012
49070133,49927721800016
37953705,44086746300018
137611,3898875400016
64232419,80378273900012
66465554,81832610000018
72239069,88439364600010
56285923,53463527100016
6854064,32492294700019
65380606,81129131900028
29401679,41468200500031
30553688,41941046900011
71986823,88215072500019
67686737,82438973800017
12765001,34445033300044
67293848,82239629700019
1034064,21570620100096
9459716,33323951500013
18457270,38330570300027
32082903,42286143500044
41502991,45091847900046
45919360,48765743900047
11210967,34023749400018
23196637,39807869100019
35132108,43254427800026
54301634,52402741400027
68119004,82860537800029
72347253,88534139600012
4227275,31433031700038
8802820,33125450800020
67686269,82438733600012
18099503,38249641200018
71579274,87876096600019
59534455,75409994300021
5644219,32047566800069
5293320,31902597900018
68322919,82975517200022
41698282,45135636400013
16688772,37922353000013
62735465,79480317100014
72244778,88444440700016
69518093,83893860300019
73258726,89771443200019
56576376,53782844400019
44765997,48221453300010
9255411,33261281100049
21177225,39147210700013
47622943,49281895000015
21945011,39322420900014
29817013,41766584100033
66222364,81524909900012
72975327,89311763000010
8423310,33008466600016
58408765,71664141000015
61791381,79045888900017
69228778,83511498400015
22904927,39641264500014
37577375,44006919300017
66291865,81749165700018
52657849,51520855100025
41787649,45155335800016
65628853,81249343500018
63566649,80058544000012
408153,9644184500011
57713942,60125161401643
11058865,33982805500022
12714255,34431497600145
4792362,31690319400017
51325505,50974770500028
49683022,50119376700016
71974213,88204020700012
41354023,45058101200033
63100420,79838438400037
37949532,44085878500015
40838766,44939304000026
15957334,37577714100017
5997808,32183479800019
20192887,38919180000744
50506133,50440737000023
55403289,53075964600017
43093489,47782297700013
68861048,83289120400014
72051286,88269806100018
20799761,39057931600014
65221761,81051578300019
20642588,39021751100026
70715822,84917919700017
52562714,51481765900014
39430549,44421387000017
45179101,48347009200014
57165260,54209794400251
11784452,34185650800013
67967995,82781910300017
20467012,38980668800021
73109265,89439164800017
39742401,44486957200016
49934932,50204385400012
4935977,31754167000020
73788011,90312600100010
64650963,80772763100010
64949506,80917958300020
69193447,83489745600010
30871027,42012712800031
392892,8692039400078
29712783,41537266300039
68220640,82916442500011
64326455,80423902800017
20272755,38937285500020
38957286,44314451400074
35291279,43290467000036
42067520,45219821100016
61419919,78877563300019
60440108,78000409900195
64305073,80413325400016
44893658,48260397400015
7717315,32787494700028
61481320,78905964900028
46309330,48881263700012
38377571,44183242500017
54109975,52322336000018
50433195,50410314400011
58709420,75038738300011
14017443,34970849500024
58015817,65727054200019
63938845,80236963700045
19112184,38473209500078
71801913,88059419700019
24810932,40172055200017
73036198,89368589100010
59250082,75282117300016
71134233,85235507200012
67658798,82424772000017
47602115,49275574900016
66474878,81837047000010
35122384,43252233200027
72953857,89291157900019
66272436,81740269600014
28787610,41323714000012
20345550,38953765500117
73872739,90407026500015
14836219,35181145000011
11199761,34021184600019
69647862,83979140700019
52853477,51796276700011
6927776,32517794700018
32318680,42339566400018
65192612,81037080900016
37847194,44063218000020
49978029,50221740900015
27521561,41023917200035
66725836,81959438300013
10520074,33831598900024
24118480,40013049800019
25260769,40274233200644
10119088,33513781600013
74049842,92691202300013
45622302,48480471100022
17163754,38030656300020
10338870,33785103400013
61137271,78543593400027
16168544,37795938200021
55087063,52936417600014
44998663,48292498200010
27558404,41031468600016
73750809,90272041600012
20800286,39058036300054
10165500,33527126800013
60711690,78207683000010
2335743,30351572000017
50590973,50476179200010
9479523,33329819800016
47735344,49315259900012
12656962,34416589900016
9455034,33322430100031
60352783,77939362800010
70981330,85118315200012
63151459,79862285800016
44544456,48155914400011
16354725,37841573100017
68028544,82813221700013
43296841,47832233200014
73511543,90025806200018
71968029,88198736600013
26330986,40527770800013
29578210,41506520000024
13474617,34829308500018
68672528,83175100300011
71873553,88120000000019
4912402,31743303500019
55360013,53056762700019
34913017,43206014300018
12235884,34306591800025
25411177,40307654000034
8531386,33041834400017
67203105,82194114300017
54969902,52886701300013
61770679,79036248700015
69935311,84168254500014
69221292,83506894100011
15879416,35600073706752
54956237,52880929600015
67793343,82493364200012
5493746,31986146400018
5692692,32067076300012
31562102,42167877200052
44600020,48172236100054
27108756,40922044900014
21030692,39111841100019
60695965,78195634700012
14144158,35003308000010
42054632,45216730700019
52593563,51494497400021
55841167,53269675400011
53325649,51991164800011
63379561,79969155500012
21358651,39189060500028
55045910,52919232000016
8026578,32886051500027
46249049,48863224100011
36426051,43624196200022
22954697,39752173300014
35183673,43266110600042
45346300,48397767400017
68771668,83234905400011
8800500,33124766800022
52086329,51287842200033
31637640,42184992800013
9411469,33308925800037
46764491,49020544000012
66920801,82056048000015
36899916,43855649000011
56273796,53458369500034
62225018,79244472100023
70075839,84265797500012
3010418,30777727600014
63231938,79900260500019
55617875,53170774300021
29431137,41474924200015
47061831,49110991400045
4756884,31673938200018
20683456,39031218900017
73736420,90256353500019
23024760,39768760900024
71060279,85179267100014
73342497,89854757500016
48933230,49885313400019
695358,20007718800031
72121566,88333723000014
29502319,41489714000011
21353033,39187836000018
50458876,50420924800021
52524297,51466368100013
14216851,35022042200017
50977493,50830286600019
55524648,53129684600011
71277389,85345701800010
51362296,50989775700019
12583085,34396915000030
18648340,38371491200037
69052413,83404562700017
20632723,39019318300022
50706766,50523886500040
19609350,38787442300131
52387649,51410274800019
